,True Assessed Value,multi-linear,lasso,ridge,RFR,XGBoost
882,419000,443270.43425736204,443269.2195520438,443236.926616054,418307.0,422337.5
883,408000,448326.06519123167,448326.5229472555,448319.60500668734,442725.0,439824.25
884,432000,394241.7164716497,394241.8431462608,394226.3732834272,435959.0,437611.53125
885,424000,368231.8091789447,368231.9302929118,368214.72773396596,415863.0,424086.0
886,402000,351208.2619244829,351209.6153405607,351190.05816203356,420459.0,420498.40625
887,390000,267707.4446089566,267708.7457601167,267677.52127617225,390769.0,372510.90625
888,531500,536009.8250972964,536007.9665233307,535938.7295659743,657500.0,619853.9375
889,826500,688185.5078461878,688183.3583743349,688117.2026217654,850324.0,772354.375
890,440000,390785.77097698674,390784.8883795999,390697.11921625957,489709.0,479946.65625
891,487000,512844.37653815746,512842.9438282326,512747.59679230675,477883.0,484418.78125
892,473000,452473.51192359626,452472.225877285,452371.8043394461,467688.0,462972.65625
893,467500,448122.6831284836,448121.37347301096,448019.5177254155,467173.0,452410.34375
894,485500,486392.79579794034,486391.49902784824,486292.70433365554,484120.0,467948.0625
895,477000,470998.80808384344,470997.511676766,470897.5388521962,479983.0,466624.59375
896,520000,576090.005281698,576088.5690539405,575996.8544210941,526500.0,519444.9375
897,490500,373794.71592452005,373793.1849355586,373683.9094929062,456977.0,423465.875
898,296000,344506.6963757165,344503.1004460901,344431.98347000405,291843.0,302364.71875
899,277000,293870.8911694996,293868.44854501635,293785.77604021877,287467.0,291668.625
900,262000,318351.64927239344,318349.2286727056,318272.7668692246,267601.0,246901.46875
901,211000,237055.76985247433,237053.49029640108,236971.0898091793,246433.0,228506.0
902,313500,334652.53872492537,334650.1125154309,334623.0970746726,292069.0,293086.46875
903,263000,317130.2105886005,317127.8489042297,317052.919691477,270369.0,266202.125
904,284000,371872.4629183039,371869.9220474474,371794.5219310485,297898.0,290587.21875
905,288000,455037.48704603687,455033.6328467913,454944.5520458706,296249.0,306675.125
906,320000,409472.51280390844,409469.9855979234,409396.92635417357,320842.0,318094.28125
907,243000,263814.82803275064,263816.35061588883,263869.9373946935,245317.0,266173.65625
908,263500,291643.1446911581,291644.9055100195,291702.1059310585,314041.0,296727.5625
909,658500,641867.0070488825,641866.8048060611,641832.493091695,621362.0,637221.75
910,606500,633609.1696017645,633608.8469540402,633574.9341567196,599439.0,578816.25
911,665500,679591.29111306,679591.0023316666,679564.865199808,605028.0,633891.0625
912,427500,310316.2378535792,310316.6877425015,310235.3276101425,434559.0,434040.1875
913,477000,365382.3208676502,365381.5512028821,365310.54237977415,462019.0,466246.15625
914,481500,499142.8877701275,499142.834315408,499112.0639239475,476506.0,488107.625
915,461000,489197.4547475651,489197.4042433277,489166.0716084726,477428.0,475251.0
916,481500,560272.9479882941,560272.6960311383,560245.3784016967,504387.0,501210.1875
917,421000,507039.65449476615,507039.45958215743,507009.9276183024,451021.0,465475.5
918,495000,662434.9363807067,662434.825625997,662418.8208810166,539998.0,550391.375
919,413500,500011.82606411725,500011.65874481946,499982.51865078136,447709.0,462456.1875
920,442000,423939.72699614614,423939.71312921494,423905.4253363572,445474.0,455512.0
921,382500,265253.19483534247,265253.3723975681,265219.73952065036,404189.0,400973.25
922,462500,467868.7089962475,467868.9983270131,467853.37345635146,475413.0,445837.5625
923,441000,435842.356678538,435842.42765927315,435823.2443438545,478416.0,475618.375
924,493000,380089.1366679035,380089.57104605064,380058.2036671676,449870.0,474892.6875
925,477500,507765.8767706603,507764.45108503476,507671.7243559547,472667.0,484080.84375
926,440500,436251.8501632102,436251.69874980673,436148.3590551801,457592.0,437562.0
927,683000,692800.6571828537,692800.4319597706,692773.8406104259,606890.0,631309.5
928,935000,843553.082422886,843553.019513648,843537.5675166771,946419.0,829277.9375
929,503500,366966.4184213355,366966.13774223626,366910.3853455782,473323.0,471636.09375
930,533000,428946.94296034053,428946.70179963857,428896.5617943853,518844.0,531383.1875
931,518500,494319.3011783473,494319.20979197696,494279.96969905496,510791.0,509885.1875
932,453000,356476.29866829887,356475.58494609967,356403.5412616655,448610.0,476412.125
933,519000,579336.7623390444,579336.2016597614,579284.3406026922,568624.0,559231.6875
934,447500,308741.392022755,308740.7780596316,308664.56561050564,431546.0,443061.15625
935,446500,303266.4280610569,303265.8730185516,303191.0431471318,428457.0,441906.34375
936,279000,239748.00672205165,239749.4176840596,239776.76315657422,275895.0,289070.875
937,308000,339367.65409793705,339369.04763051495,339354.7984140441,350681.0,331736.65625
938,404000,349451.3578824401,349451.72735834867,349444.71667839587,432458.0,401532.84375
939,414500,376335.0339070335,376336.5070477985,376326.83681807294,419479.0,419977.5
940,435500,415288.71635458246,415288.2915437296,415209.1564252749,441226.0,441670.5
941,432000,401749.69074925035,401749.3333041258,401671.20162125677,442778.0,436485.71875
942,414000,373427.6098751277,373427.25095306337,373347.1588257104,426497.0,417011.0
943,452500,410116.31262774765,410115.8307943195,410035.1316761002,429847.0,429303.125
944,454000,413082.6335929297,413082.2309797704,413003.9208552353,440413.0,441670.5
945,460000,525201.8553446978,525200.1605858989,525111.5565113127,450861.0,472891.375
946,242500,390720.6176943369,390717.92965564877,390694.05408734083,258045.0,275686.5625
947,278500,376390.94906531274,376388.1069539152,376305.67750484124,274360.0,267267.65625
948,304500,436998.1469099559,436995.61137263477,436926.04285191,339566.0,328586.625
949,333500,471841.4064627141,471838.88511962444,471772.2051943131,356489.0,325083.21875
950,245000,332456.9185832627,332454.2572378777,332373.5475304127,252008.0,254674.5
951,561000,583059.4578536935,583057.1000992507,583054.4490510821,484059.0,492953.71875
952,244500,237340.84036410227,237342.66558193043,237399.26716332138,257168.0,258920.9375
953,295500,323110.71972135454,323112.6017604135,323181.3686996065,284821.0,265084.0
954,318000,314401.24770744145,314403.5118374415,314480.1635941081,308901.0,313129.78125
955,345500,362339.00913097337,362341.2560159154,362421.5139590278,341202.0,329203.8125
956,372500,407027.44929528236,407029.7628485188,407114.7664802894,375379.0,392008.40625
957,365500,351696.902120322,351698.2064368166,351785.8059100844,367308.0,347864.15625
958,336000,415113.2037594691,415114.13194826245,415178.35060982406,308397.0,311820.46875
959,430000,486975.51798253506,486976.7927152775,487073.7351713553,453161.0,439770.9375
960,493000,620448.3875327893,620449.7118620127,620556.9351711161,548193.0,540138.0625
961,338000,342930.7296349928,342932.9091331698,343008.6609912962,311293.0,318055.78125
962,656500,883914.0061603151,883915.2726269104,884058.9992825352,622979.0,541914.0625
963,351500,371991.6630074866,371994.07741797715,372062.26135742664,336952.0,359967.84375
964,331500,271396.0422652811,271398.82329684496,271465.1232297607,317950.0,324337.875
965,351500,391647.86813646555,391650.445131395,391724.2092423625,378014.0,378470.5
966,370500,392482.2167849615,392485.05304599553,392567.14353802055,365366.0,364775.71875
967,375500,455885.90624209493,455888.8993767053,455980.1704753265,385929.0,391097.0
968,513500,511271.79521838203,511269.88320368156,511196.01103178784,609359.0,599009.75
969,705500,537534.164899651,537533.183409527,537497.2046327218,759486.0,689371.0
970,802000,682066.2337348424,682064.7522922792,682031.9047801644,895671.0,906286.75
971,608000,505309.2818285264,505309.0639889464,505264.61265260726,634339.0,635837.375
972,694000,742355.951280266,742355.0803653523,742341.0414278321,984150.0,915376.375
973,581000,462402.6874619648,462402.1409390718,462346.8822386898,596677.0,591453.4375
974,593500,413679.19870217144,413679.1269490011,413633.59148604795,573105.0,554672.8125
975,527500,601624.334788546,601623.1222180277,601543.7052850164,523043.0,507664.03125
976,513500,590818.6095891222,590817.3953372724,590736.9274918288,507763.0,494295.1875
977,292500,250798.77172685787,250801.14283871278,250860.5398940444,274714.0,296939.28125
978,474000,458437.5487708077,458437.0883060619,458358.0397897884,442285.0,448842.65625
979,435500,426912.1529350653,426911.70943192765,426831.03959939256,437868.0,446364.6875
980,446000,415362.56852487475,415361.0166993998,415284.53315042704,445778.0,434491.46875
981,468000,419261.5244929455,419259.9391573742,419182.8315834291,437963.0,444654.8125
982,449000,426153.67315257713,426153.2391169481,426073.3746915683,442813.0,438681.09375
983,444000,438910.4599467255,438910.20011010394,438836.163138669,441046.0,444974.8125
984,422000,380785.3596561998,380785.0696528554,380707.43953894824,425530.0,413135.75
985,387000,435742.1040095091,435744.89273631945,435829.1156647578,387445.0,398731.03125
986,383500,420074.00904336944,420076.8660307117,420162.03130929545,377536.0,355748.15625
987,265500,291885.10859572515,291882.5160992034,291796.8133919947,268582.0,264718.5
988,318000,449414.53421305865,449410.8306581862,449345.47591483966,347193.0,339135.125
989,340000,443123.93618805334,443121.35853799805,443051.89173870534,338786.0,328482.90625
990,286000,343188.6140816435,343186.1444423273,343111.9286423512,285160.0,285611.34375
991,326500,423064.41215080395,423061.7563601546,422988.16909299046,328396.0,321994.78125
992,256000,314517.636313688,314519.3581090234,314584.5508431457,285571.0,277275.9375
993,390500,445867.92106445134,445868.86020446196,446009.52054079995,305331.0,338162.34375
994,455000,444973.05241800845,444972.7850974016,444920.25154977664,477785.0,463798.75
995,426000,375734.1832441427,375733.9111987427,375676.3374553211,436170.0,427292.03125
996,521000,529930.8692603149,529930.7220136523,529888.9757539891,526226.0,522004.84375
997,466500,423035.6392749734,423035.4709239118,422985.8112410903,457994.0,460812.46875
998,568000,574278.893210046,574278.8708265014,574243.8509939313,603359.0,585396.625
999,535500,512313.7056591213,512313.61266975105,512272.36398245767,548042.0,542096.5625
1000,536000,504174.69226860255,504174.5888978243,504133.3822799064,527344.0,527610.6875
1001,460500,415646.1262104027,415645.96680591255,415597.5620287135,453199.0,445394.4375
1002,444500,439715.56290913373,439714.6038875878,439624.46455345675,435160.0,424808.5
1003,424000,415178.54663947225,415182.6085245386,415404.5136552118,410195.0,429860.59375
1004,421500,411836.9379082918,411841.01208922267,412063.15224222094,419650.0,427373.78125
1005,430000,404386.5827268809,404390.67865850404,404613.1987346485,417682.0,413271.40625
1006,407500,396322.8409734331,396327.975632146,396543.99763041735,407287.0,390035.25
1007,426000,388958.7340094708,388962.63261344284,389179.1704235561,418807.0,398310.0
1008,397000,307132.5916464515,307137.5002027303,307345.4332450256,344682.0,363953.84375
1009,422500,400719.5451115854,400718.33550656587,400620.16293466836,424060.0,453397.15625
1010,481000,477709.8873762563,477708.7815636806,477618.95095674694,483670.0,469577.625
1011,480000,481151.89195628837,481150.74638071656,481060.0585500784,483643.0,466530.4375
1012,512500,546790.7967439219,546789.6902092993,546704.7574907802,514291.0,512842.375
1013,548500,662074.5740628019,662073.3938135691,661998.697506737,538968.0,543200.9375
1014,458500,347950.5207105279,347949.2790472843,347844.6930359937,429225.0,439058.78125
1015,484500,496473.2916895002,496472.15727893263,496381.32294161245,484795.0,485394.1875
1016,472500,429402.6993108168,429401.5211938806,429304.242039755,460848.0,453538.5
1017,355000,291910.77698116377,291913.5036904551,291982.6056541763,341076.0,324156.9375
1018,345500,403621.6566565968,403624.1032984182,403697.4606740363,353349.0,360918.375
1019,509000,468134.165476691,468134.46908868477,468127.27272529155,423882.0,464902.25
1020,491000,439775.7491712384,439776.1084748246,439769.65535645187,455284.0,475142.21875
1021,476500,528583.7253966928,528584.2196814269,528588.7562376782,467117.0,485031.8125
1022,387500,325244.6160415076,325246.00940277055,325227.595110897,392126.0,376331.3125
1023,416000,443509.1814927235,443511.01334286854,443521.9510508254,465308.0,463472.8125
1024,446000,433436.8979083672,433436.53267965093,433357.9407081492,432810.0,446839.21875
1025,461000,442135.2060884312,442133.7340656668,442060.55005379394,436425.0,449402.9375
1026,313000,269430.67883622274,269433.89027871564,269602.07748943195,320365.0,328389.5625
1027,327500,344224.457271643,344227.6628849879,344407.7995789163,329930.0,343327.28125
1028,345500,369326.07239197195,369324.864519611,369229.63356408477,342236.0,364154.59375
1029,454000,426292.6423605606,426291.54710565135,426198.7947275266,447144.0,438151.25
1030,390000,261221.03962950036,261221.4564652443,261199.6259062104,395396.0,367636.75
1031,450000,327719.7030455284,327719.4808210544,327661.8127376549,446651.0,435730.71875
1032,498500,388499.7411289327,388500.4527051635,388442.43397672847,468330.0,468963.25
1033,440000,286311.15204286575,286312.0264558643,286246.7119595818,382315.0,383582.03125
1034,488000,441222.5787639171,441222.43744852394,441175.6306167953,477416.0,482926.96875
1035,507500,471340.4406233579,471340.3974831067,471299.70369852334,502709.0,490347.15625
1036,654000,640361.4656191915,640361.276635956,640333.429891549,585878.0,580038.375
1037,546000,445007.77928053215,445007.1037864648,444927.92166002095,584225.0,568944.25
1038,666500,605827.1477245688,605826.5550193638,605762.2244483046,696609.0,745339.875
1039,591000,480175.5617615469,480173.8922768235,480107.8904851377,595969.0,595321.625
1040,575500,444652.1617723815,444651.5537407547,444577.2664332837,490752.0,519691.53125
1041,634500,533954.3972038962,533954.0379816629,533894.2669976577,632139.0,611597.25
1042,317000,257295.34800761566,257299.38729424402,257448.6733037345,308385.0,304806.5
1043,397000,500407.4094344303,500410.41104917973,500588.4135053456,439486.0,416754.34375
1044,225500,218702.63777422532,218706.64661379158,218915.93270268664,231483.0,256339.375
1045,250500,205938.16682598367,205942.58939817548,206105.2869898528,297282.0,295513.03125
1046,308500,303160.36400324106,303164.72823701054,303340.9728027247,330727.0,311253.46875
1047,348000,343485.6267934665,343488.961665269,343674.8832907118,340331.0,346080.90625
1048,423500,335386.54281142354,335390.58178316057,335605.899712231,404431.0,404557.5625
1049,368000,233359.13098750263,233364.1599055566,233564.25305404887,344423.0,356946.65625
1050,396000,337933.37344937027,337937.4303698465,338153.6564899832,390469.0,401133.53125
1051,427000,437225.9903751649,437231.15345505625,437450.14860508963,433291.0,461330.96875
1052,367500,231773.0369680673,231778.096701812,231979.44111400098,351258.0,361914.46875
1053,436500,408652.35129006207,408656.4056967795,408878.070636034,411191.0,413484.15625
1054,436000,462405.84402052313,462409.80781624094,462637.4142928235,423784.0,438948.875
1055,345500,329037.43023577705,329036.04156437144,328916.5679945536,342529.0,337059.875
1056,363500,329715.12275960296,329713.7370308414,329594.1287961751,354261.0,334936.5
1057,571000,414498.37038917094,414496.76418662444,414425.00005899,540099.0,563111.625
1058,556500,461382.29596725106,461381.56014743075,461302.3368814476,577422.0,534119.3125
1059,565000,469793.59738572687,469792.9213943593,469716.3754151687,602020.0,597746.5
1060,576500,439777.88885033876,439776.3509783298,439709.778164044,576004.0,617303.8125
1061,558000,532717.5337102823,532716.9597799666,532648.9596419223,639190.0,620919.375
1062,655000,476504.92563157156,476503.39933314174,476440.419469703,587482.0,592021.8125
1063,1235500,901566.2068041973,901564.3773250654,901523.8743189834,1229320.0,1395550.0
1064,395500,259757.80991192535,259759.77888098732,259853.08351311833,389191.0,377366.53125
1065,458500,495259.8093511537,495261.9278793372,495376.48697099835,449256.0,482745.75
1066,434000,467829.7666689716,467830.3617115803,467922.8879227005,403158.0,414524.90625
1067,461500,542421.652028665,542422.2357918061,542519.8552699536,441375.0,454001.59375
